Customer ID,Contract,Dependents,Device Protection,Internet Service,Monthly Charges,Multiple Lines,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Senior Citizen,Streaming Movies,Streaming TV,Tech Support,Total Charges,Gender,Tenure,Churn_Status
9637-CDTKZ,Two year,No,Yes,Fiber optic,114.1,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8086.4,Male,72,No
9637-EIHEQ,Month-to-month,No,No,DSL,50.8,No,No,No,Yes,No,Electronic check,Yes,No,No,No,Yes,50.8,Female,1,Yes
9638-JIQYA,Month-to-month,No,No,DSL,24.9,No phone service,No,No,Yes,No,Credit card automatic,No,No,No,No,No,49.7,Male,2,No
9659-ZTWSM,One year,No,Yes,Fiber optic,107.35,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,7051.95,Male,66,No
9661-MHUMO,Month-to-month,Yes,No,DSL,49.25,No,No,No,Yes,Yes,Credit card automatic,Yes,Yes,No,No,Yes,49.25,Male,1,Yes
9680-NIAUV,Two year,Yes,Yes,Fiber optic,109.7,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,No,8129.3,Female,72,No
9700-ZCLOT,Month-to-month,No,No internet service,No,20,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,32.7,Male,2,No
9708-KFDBY,Month-to-month,No,No internet service,No,20.55,No,No internet service,No internet service,No,No,Credit card automatic,Yes,No,No internet service,No internet service,No internet service,20.55,Male,1,No
9715-WZCLW,Two year,Yes,No,Fiber optic,97.2,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,6910.3,Male,71,No
9728-FTTVZ,Month-to-month,No,No,Fiber optic,69.2,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,69.2,Female,1,Yes
9732-KPKBW,Month-to-month,No,No,DSL,53.95,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,Yes,53.95,Male,1,Yes
9739-JLPQJ,Two year,Yes,Yes,Fiber optic,117.5,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8670.1,Female,72,No
9752-ZNQUT,Month-to-month,No,No,DSL,48.6,No,Yes,No,Yes,No,Electronic check,Yes,No,No,No,No,48.6,Female,1,No
9753-OYLBX,Month-to-month,No,No internet service,No,20.5,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.5,Female,1,No
9770-LXDBK,Month-to-month,No,No internet service,No,20.4,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,63.15,Female,3,No
9778-OGKQZ,Two year,No,Yes,DSL,92,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,6782.15,Male,72,No
9788-HNGUT,Two year,No,Yes,Fiber optic,116.95,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8594.4,Male,72,No
9802-CAQUT,Two year,Yes,Yes,Fiber optic,109.55,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,No,7887.25,Female,72,No
9818-XQCUV,Month-to-month,No,No internet service,No,20.35,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,45.3,Female,2,No
9821-BESNZ,One year,No,No,Fiber optic,104.25,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,6860.6,Male,66,No
9822-OAOVB,Month-to-month,No,No,DSL,55.45,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,55.45,Female,1,No
9828-AOQLM,Month-to-month,Yes,No,DSL,45.7,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,No,45.7,Female,1,Yes
9835-ZIITK,One year,No,Yes,Fiber optic,110.85,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,Yes,7491.75,Male,66,Yes
9844-FELAJ,One year,Yes,Yes,Fiber optic,107.9,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,Yes,7475.85,Female,70,No
9848-JQJTX,Two year,No,Yes,Fiber optic,100.9,Yes,Yes,No,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,No,7459.05,Male,72,No
9861-PDSZP,Two year,No,Yes,Fiber optic,108.05,Yes,Yes,No,Yes,No,Credit card automatic,Yes,No,Yes,Yes,Yes,7806.6,Female,72,No
9866-OCCKE,Two year,No,Yes,Fiber optic,109.75,Yes,No,Yes,Yes,Yes,Mailed check,Yes,Yes,Yes,Yes,Yes,8075.35,Female,72,No
9895-VFOXH,Month-to-month,No,No,DSL,24.4,No phone service,No,No,No,No,Mailed check,No,No,No,No,No,24.4,Female,1,No
9896-UYMIE,One year,No,Yes,Fiber optic,114.3,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7383.7,Male,66,No
9907-SWKKF,Month-to-month,No,No,DSL,25.05,No phone service,No,No,No,No,Mailed check,No,Yes,No,No,No,25.05,Female,1,Yes
9924-JPRMC,Two year,No,Yes,Fiber optic,118.2,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,8547.15,Male,72,No
9938-TKDGL,Two year,Yes,No,Fiber optic,99.55,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,6668,Male,68,No
9958-MEKUC,Two year,Yes,Yes,Fiber optic,103.95,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,No,Yes,7517.7,Male,72,No
9959-WOFKT,Two year,Yes,Yes,Fiber optic,106.7,Yes,No,Yes,No,No,Bank transfer automatic,Yes,No,Yes,Yes,No,7382.25,Male,71,No
9962-BFPDU,Month-to-month,Yes,No internet service,No,20.05,No,No internet service,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.05,Female,1,No
9975-SKRNR,Month-to-month,No,No internet service,No,18.9,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,18.9,Male,1,No
